,id_hecho,fecha,rol,vehiculo_victima,sexo_victima,edad_victima,gravedad,Victima_fatal,Victima_no_fatal
3191,LC-2019-0173957,2019-03-20,,,FEMENINO,61.0,LEVE,0,1
3192,LC-2019-0174069,2019-03-20,,,FEMENINO,29.0,LEVE,0,1
3193,LC-2019-0174134,2019-03-20,,,MASCULINO,51.0,LEVE,0,1
3194,LC-2019-0174263,2019-03-20,,,MASCULINO,42.0,LEVE,0,1
3195,LC-2019-0179274,2019-03-20,,,MASCULINO,28.0,LEVE,0,1
3196,LC-2019-0183302,2019-03-20,,,FEMENINO,28.0,LEVE,0,1
3197,LC-2019-0174241,2019-03-21,,,MASCULINO,24.0,LEVE,0,1
3198,LC-2019-0174378,2019-03-21,,,MASCULINO,31.0,LEVE,0,1
3199,LC-2019-0174526,2019-03-21,,,MASCULINO,31.0,LEVE,0,1
3200,LC-2019-0174731,2019-03-21,,,MASCULINO,39.0,LEVE,0,1
3201,LC-2019-0174883,2019-03-21,,,FEMENINO,48.0,LEVE,0,1
3202,LC-2019-0175072,2019-03-21,,,MASCULINO,38.0,LEVE,0,1
3203,LC-2019-0175089,2019-03-21,,,MASCULINO,25.0,LEVE,0,1
3204,LC-2019-0175123,2019-03-21,,,MASCULINO,31.0,LEVE,0,1
3205,LC-2019-0175123,2019-03-21,,,FEMENINO,31.0,LEVE,0,1
3206,LC-2019-0175123,2019-03-21,,,MASCULINO,35.0,LEVE,0,1
3207,LC-2019-0175204,2019-03-21,,,FEMENINO,28.0,LEVE,0,1
3208,LC-2019-0175453,2019-03-21,,,MASCULINO,,LEVE,0,1
3209,LC-2019-0175631,2019-03-21,,,FEMENINO,23.0,LEVE,0,1
3210,LC-2019-0480479,2019-08-04,,,MASCULINO,19.0,LEVE,0,1
3211,LC-2019-0175674,2019-03-21,,,MASCULINO,68.0,LEVE,0,1
3212,LC-2019-0175674,2019-03-21,,,FEMENINO,,LEVE,0,1
3213,LC-2019-0175674,2019-03-21,,,FEMENINO,,LEVE,0,1
3214,LC-2019-0175674,2019-03-21,,,MASCULINO,,LEVE,0,1
3215,LC-2019-0175689,2019-03-21,,,MASCULINO,23.0,LEVE,0,1
3216,LC-2019-0175924,2019-03-21,,,MASCULINO,,LEVE,0,1
3217,LC-2019-0176102,2019-03-21,,,FEMENINO,38.0,LEVE,0,1
3218,LC-2019-0176272,2019-03-21,,,MASCULINO,34.0,LEVE,0,1
3219,LC-2019-0176320,2019-03-21,,,FEMENINO,39.0,LEVE,0,1
3220,LC-2019-0176477,2019-03-21,,,FEMENINO,22.0,LEVE,0,1
3221,LC-2019-0176564,2019-03-21,,,MASCULINO,13.0,LEVE,0,1
3222,LC-2019-0176663,2019-03-21,,,FEMENINO,39.0,LEVE,0,1
3223,LC-2019-0176915,2019-03-21,,,FEMENINO,42.0,LEVE,0,1
3224,LC-2019-0176929,2019-03-21,,,MASCULINO,,LEVE,0,1
3225,LC-2019-0301002,2019-05-14,,,MASCULINO,31.0,LEVE,0,1
3226,LC-2019-0179033,2019-03-21,,,FEMENINO,80.0,LEVE,0,1
3227,LC-2019-0180593,2019-03-21,,,FEMENINO,38.0,LEVE,0,1
3228,LC-2019-0182379,2019-03-21,,,FEMENINO,33.0,LEVE,0,1
3229,LC-2019-0190915,2019-03-21,,,MASCULINO,27.0,LEVE,0,1
3230,LC-2019-0242347,2019-03-21,,,MASCULINO,51.0,LEVE,0,1
3231,LC-2019-0177466,2019-03-22,,,MASCULINO,46.0,LEVE,0,1
3232,LC-2019-0177566,2019-03-22,,,FEMENINO,31.0,LEVE,0,1
3233,LC-2019-0177577,2019-03-22,,,MASCULINO,28.0,LEVE,0,1
3234,LC-2019-0177658,2019-03-22,,,FEMENINO,37.0,LEVE,0,1
3235,LC-2019-0177671,2019-03-22,,,MASCULINO,49.0,LEVE,0,1
3236,LC-2019-0177671,2019-03-22,,,FEMENINO,49.0,LEVE,0,1
3237,LC-2019-0177671,2019-03-22,,,FEMENINO,,LEVE,0,1
3238,LC-2019-0177772,2019-03-22,,,MASCULINO,29.0,LEVE,0,1
3239,LC-2019-0177812,2019-03-22,,,MASCULINO,,LEVE,0,1
3240,LC-2019-0177829,2019-03-22,,,MASCULINO,43.0,LEVE,0,1
3241,LC-2019-0178068,2019-03-22,,,MASCULINO,,LEVE,0,1
3242,LC-2019-0178181,2019-03-22,,,MASCULINO,66.0,LEVE,0,1
3243,LC-2019-0178217,2019-03-22,,,MASCULINO,47.0,LEVE,0,1
3244,LC-2019-0178282,2019-03-22,,,,,LEVE,0,1
3245,LC-2019-0178481,2019-03-22,,,MASCULINO,35.0,LEVE,0,1
3246,LC-2019-0178568,2019-03-22,,,FEMENINO,34.0,LEVE,0,1
3247,LC-2019-0178668,2019-03-22,,,MASCULINO,,LEVE,0,1
3248,LC-2019-0178700,2019-03-22,,,MASCULINO,,LEVE,0,1
3249,LC-2019-0178819,2019-03-22,,,FEMENINO,73.0,LEVE,0,1
3250,LC-2019-0178885,2019-03-22,,,MASCULINO,,LEVE,0,1
3251,LC-2019-0178916,2019-03-22,,,MASCULINO,41.0,LEVE,0,1
3252,LC-2019-0179000,2019-03-22,,,MASCULINO,78.0,LEVE,0,1
3253,LC-2019-0179179,2019-03-22,,,MASCULINO,,LEVE,0,1
3254,LC-2019-0179233,2019-03-22,,,MASCULINO,31.0,LEVE,0,1
3255,LC-2019-0179281,2019-03-22,,,MASCULINO,33.0,LEVE,0,1
3256,LC-2019-0179340,2019-03-22,,,MASCULINO,,LEVE,0,1
3257,LC-2019-0179404,2019-03-22,,,FEMENINO,46.0,LEVE,0,1
3258,LC-2019-0179439,2019-03-22,,,FEMENINO,29.0,LEVE,0,1
3259,LC-2019-0179439,2019-03-22,,,FEMENINO,29.0,LEVE,0,1
3260,LC-2019-0179439,2019-03-22,,,FEMENINO,30.0,LEVE,0,1
3261,LC-2019-0459399,2019-07-24,,,MASCULINO,30.0,LEVE,0,1
3262,LC-2019-0179611,2019-03-22,,,MASCULINO,35.0,LEVE,0,1
3263,LC-2019-0179611,2019-03-22,,,MASCULINO,35.0,LEVE,0,1
3264,LC-2019-0179656,2019-03-22,,,MASCULINO,34.0,LEVE,0,1
3265,LC-2019-0179656,2019-03-22,,,FEMENINO,34.0,LEVE,0,1
3266,LC-2019-0179723,2019-03-22,,,MASCULINO,32.0,LEVE,0,1
3267,LC-2019-0179822,2019-03-22,,,MASCULINO,36.0,LEVE,0,1
3268,LC-2019-0179822,2019-03-22,,,MASCULINO,36.0,LEVE,0,1
3269,LC-2019-0180922,2019-03-22,,,FEMENINO,39.0,LEVE,0,1
3270,LC-2019-0055122,2019-01-26,,,FEMENINO,28.0,LEVE,0,1
3271,LC-2019-0179781,2019-03-23,,,MASCULINO,23.0,LEVE,0,1
3272,LC-2019-0179839,2019-03-23,,,FEMENINO,23.0,LEVE,0,1
3273,LC-2019-0179948,2019-03-23,,,MASCULINO,24.0,LEVE,0,1
