,id_hecho,n_victimas,fecha,hh,tipo_calle,comuna,longitud,latitud,victima,acusado,gravedad,Victima_fatal,Victima_no_fatal
4726,LC-2019-0308208,1,2019-05-17,7.0,,7.0,-58.466632,-34.621192,MOTO,,LEVE,0,1
4727,LC-2019-0308224,2,2019-05-17,5.0,,11.0,-58.474722,-34.61073,AUTO,,LEVE,0,1
4728,LC-2019-0308262,1,2019-05-17,8.0,,,,,,,LEVE,0,1
4729,LC-2019-0308353,1,2019-05-17,7.0,,13.0,-58.458217,-34.574839,,,LEVE,0,1
4730,LC-2019-0308470,1,2019-05-17,10.0,,,,,,,LEVE,0,1
4731,LC-2019-0308655,1,2019-05-17,9.0,,13.0,-58.449007,-34.547834,,,LEVE,0,1
4732,LC-2019-0308671,1,2019-05-17,9.0,,3.0,-58.391665,-34.615698,,,LEVE,0,1
4733,LC-2019-0308705,1,2019-05-17,10.0,,6.0,-58.438595,-34.628716,,,LEVE,0,1
4734,LC-2019-0308997,1,2019-05-17,12.0,,4.0,-58.395387,-34.651413,,,LEVE,0,1
4735,LC-2019-0309041,1,2019-05-17,11.0,,11.0,-58.52124,-34.601789,,,LEVE,0,1
4736,LC-2019-0309086,1,2019-05-17,13.0,,4.0,-58.393859,-34.63491,,,LEVE,0,1
4737,LC-2019-0309347,1,2019-05-17,13.0,,6.0,-58.432227,-34.625576,,,LEVE,0,1
4738,LC-2019-0309543,1,2019-05-17,7.0,,12.0,-58.495039,-34.575726,,,LEVE,0,1
4739,LC-2019-0309829,1,2019-05-17,14.0,,10.0,-58.507753,-34.620789,,,LEVE,0,1
4740,LC-2019-0309834,1,2019-05-17,17.0,,5.0,-58.421193,-34.627555,MOTO,,LEVE,0,1
4741,LC-2019-0309835,1,2019-05-17,12.0,,11.0,-58.515003,-34.607912,PEATON,,LEVE,0,1
4742,LC-2019-0310034,1,2019-05-17,16.0,,11.0,-58.503645,-34.600821,,,LEVE,0,1
4743,LC-2019-0310038,1,2019-05-17,17.0,,10.0,-58.474399,-34.635241,,,LEVE,0,1
4744,LC-2019-0310057,1,2019-05-17,15.0,,7.0,-58.468303,-34.630362,MOTO,,LEVE,0,1
4745,LC-2019-0310070,1,2019-05-17,17.0,,,,,MOTO,,LEVE,0,1
4746,LC-2019-0310076,2,2019-05-17,17.0,,1.0,-58.37513,-34.580519,,,LEVE,0,1
4747,LC-2019-0310084,1,2019-05-17,16.0,,10.0,-58.488911,-34.627163,AUTO,,LEVE,0,1
4748,LC-2019-0310118,1,2019-05-17,16.0,,1.0,-58.375448,-34.592655,,,LEVE,0,1
4749,LC-2019-0310174,1,2019-05-17,19.0,,5.0,-58.415869,-34.609789,,,LEVE,0,1
4750,LC-2019-0310256,1,2019-05-17,18.0,,7.0,-58.429085,-34.638973,,,LEVE,0,1
4751,LC-2019-0310264,1,2019-05-17,18.0,,12.0,-58.494243,-34.556382,,,LEVE,0,1
4752,LC-2019-0310323,1,2019-05-17,20.0,,2.0,-58.398729,-34.599759,,,LEVE,0,1
4753,LC-2019-0310335,1,2019-05-17,20.0,,2.0,-58.390615,-34.591091,,,LEVE,0,1
4754,LC-2019-0310337,2,2019-05-17,20.0,,8.0,-58.44433,-34.684771,AUTO,,LEVE,0,1
4755,LC-2019-0310338,1,2019-05-17,19.0,,14.0,-58.412833,-34.591271,,,LEVE,0,1
4756,LC-2019-0310355,1,2019-05-17,19.0,,6.0,-58.437304,-34.60879,,,LEVE,0,1
4757,LC-2019-0310392,1,2019-05-17,20.0,,,,,,,LEVE,0,1
4758,LC-2019-0310400,1,2019-05-17,18.0,,9.0,-58.49305,-34.655628,,,LEVE,0,1
4759,LC-2019-0310567,1,2019-05-17,22.0,,1.0,-58.384873,-34.608686,,,LEVE,0,1
4760,LC-2019-0310687,1,2019-05-17,23.0,,15.0,-58.434854,-34.601184,,,LEVE,0,1
4761,LC-2019-0313962,1,2019-05-17,14.0,,14.0,-58.421756,-34.597302,,,LEVE,0,1
4762,LC-2019-0314368,1,2019-05-17,21.0,,13.0,-58.47044,-34.564869,,,LEVE,0,1
4763,LC-2019-0316232,1,2019-05-17,8.0,,10.0,-58.504281,-34.61614,,,LEVE,0,1
4764,LC-2019-0353837,1,2019-05-17,5.0,,3.0,-58.405843,-34.611262,,,LEVE,0,1
4765,LC-2019-0390479,1,2019-05-17,12.0,,1.0,-58.382282,-34.602581,UTILITARIO,,LEVE,0,1
4766,LC-2019-0311630,1,2019-05-18,14.0,,15.0,-58.474927,-34.580383,BICICLETA,,LEVE,0,1
4767,LC-2019-0311802,1,2019-05-18,19.0,,1.0,-58.386527,-34.633138,BICICLETA,,LEVE,0,1
4768,LC-2019-0310617,1,2019-05-18,1.0,,15.0,-58.436936,-34.599837,,,LEVE,0,1
4769,LC-2019-0310763,3,2019-05-18,2.0,,8.0,-58.47315,-34.695477,,,LEVE,0,1
4770,LC-2019-0310819,1,2019-05-18,4.0,,11.0,-58.511031,-34.591682,,,LEVE,0,1
4771,LC-2019-0310844,1,2019-05-18,7.0,,11.0,-58.512022,-34.589726,,,LEVE,0,1
4772,LC-2019-0310872,1,2019-05-18,7.0,,8.0,-58.44433,-34.684771,,,LEVE,0,1
4773,LC-2019-0311099,1,2019-05-18,11.0,,14.0,-58.426561,-34.569675,,,LEVE,0,1
4774,LC-2019-0311213,1,2019-05-18,10.0,,1.0,-58.385627,-34.57822,PEATON,,LEVE,0,1
4775,LC-2019-0311229,1,2019-05-18,12.0,,,,,,,LEVE,0,1
4776,LC-2019-0311347,1,2019-05-18,14.0,,9.0,-58.479928,-34.641301,PEATON,,LEVE,0,1
4777,LC-2019-0311397,1,2019-05-18,15.0,,15.0,-58.488375,-34.585351,,,LEVE,0,1
4778,LC-2019-0311420,1,2019-05-18,15.0,,9.0,-58.528413,-34.650156,AUTO,,LEVE,0,1
4779,LC-2019-0311515,1,2019-05-18,13.0,,9.0,-58.527822,-34.638392,,,LEVE,0,1
4780,LC-2019-0311522,1,2019-05-18,16.0,,15.0,-58.488375,-34.585351,,,LEVE,0,1
4781,LC-2019-0311693,1,2019-05-18,19.0,,3.0,-58.403329,-34.609973,,,LEVE,0,1
4782,LC-2019-0311723,1,2019-05-18,17.0,,9.0,-58.524917,-34.656375,TRANSPORTE PUBLICO,,LEVE,0,1
4783,LC-2019-0311830,1,2019-05-18,20.0,,7.0,-58.459069,-34.620841,MOTO,,LEVE,0,1
4784,LC-2019-0311866,1,2019-05-18,20.0,,1.0,-58.384834,-34.613263,AUTO,,LEVE,0,1
4785,LC-2019-0311988,1,2019-05-18,23.0,,14.0,-58.434643,-34.582693,,,LEVE,0,1
4786,LC-2019-0311991,1,2019-05-18,23.0,,14.0,-58.436827,-34.584534,AUTO,,LEVE,0,1
4787,LC-2019-0322698,1,2019-05-18,16.0,,4.0,-58.382297,-34.647276,,,LEVE,0,1
4788,LC-2019-0336387,1,2019-05-18,13.0,,7.0,-58.460642,-34.629604,,,LEVE,0,1
4789,LC-2019-0310683,1,2019-05-18,3.0,,,,,,,LEVE,0,1
4790,LC-2019-0310894,1,2019-05-18,7.0,,,,,,,LEVE,0,1
4791,LC-2019-0311702,1,2019-05-18,18.0,,,,,,,GRAVE,0,1
4792,LC-2019-0311932,1,2019-05-19,0.0,,8.0,-58.432398,-34.670594,AUTO,,LEVE,0,1
4793,LC-2019-0311962,1,2019-05-19,0.0,,4.0,-58.409058,-34.637718,AUTO,,LEVE,0,1
4794,LC-2019-0312105,4,2019-05-19,3.0,,12.0,-58.48385,-34.554869,,,LEVE,0,1
4795,LC-2019-0312135,1,2019-05-19,5.0,,15.0,-58.438768,-34.599873,,,LEVE,0,1
4796,LC-2019-0312186,1,2019-05-19,9.0,,9.0,-58.512686,-34.639405,,,LEVE,0,1
4797,LC-2019-0312292,1,2019-05-19,11.0,,,,,UTILITARIO,,LEVE,0,1
4798,LC-2019-0312456,1,2019-05-19,13.0,,8.0,-58.465798,-34.680402,,,LEVE,0,1
4799,LC-2019-0312737,1,2019-05-19,17.0,,15.0,-58.470872,-34.580482,,,LEVE,0,1
4800,LC-2019-0312774,1,2019-05-19,19.0,,9.0,-58.524917,-34.656375,TRANSPORTE PUBLICO,,LEVE,0,1
4801,LC-2019-0312892,1,2019-05-19,20.0,,8.0,-58.471537,-34.674964,MOTO,,LEVE,0,1
4802,LC-2019-0313018,1,2019-05-19,21.0,,11.0,-58.507391,-34.593019,,,LEVE,0,1
4803,LC-2019-0316053,1,2019-05-19,21.0,,4.0,-58.409058,-34.637718,,,LEVE,0,1
4804,LC-2019-0313068,1,2019-05-20,1.0,,14.0,-58.434757,-34.585372,BICICLETA,,LEVE,0,1
4805,LC-2019-0313011,1,2019-05-20,0.0,,7.0,-58.464518,-34.649918,,,LEVE,0,1
4806,LC-2019-0313012,1,2019-05-20,0.0,,15.0,-58.428093,-34.595514,MOTO,,LEVE,0,1
4807,LC-2019-0313189,1,2019-05-20,7.0,,1.0,-58.374805,-34.583389,,,LEVE,0,1
4808,LC-2019-0313399,1,2019-05-20,8.0,,3.0,-58.406125,-34.607742,MOTO,,LEVE,0,1
4809,LC-2019-0313476,1,2019-05-20,10.0,,9.0,-58.514578,-34.640543,PEATON,,LEVE,0,1
4810,LC-2019-0313519,1,2019-05-20,10.0,,7.0,-58.464866,-34.644843,,,LEVE,0,1
4811,LC-2019-0313550,1,2019-05-20,9.0,,4.0,-58.390932,-34.629326,,,LEVE,0,1
4812,LC-2019-0313642,1,2019-05-20,8.0,,9.0,-58.487654,-34.641327,MOTO,,LEVE,0,1
4813,LC-2019-0313857,1,2019-05-20,12.0,,12.0,-58.485215,-34.554783,,,LEVE,0,1
4814,LC-2019-0314028,1,2019-05-20,12.0,,7.0,-58.43248,-34.629228,,,LEVE,0,1
4815,LC-2019-0314104,1,2019-05-20,9.0,,15.0,-58.469344,-34.5786,MOTO,,LEVE,0,1
4816,LC-2019-0314159,1,2019-05-20,11.0,,15.0,,,,,LEVE,0,1
4817,LC-2019-0314213,1,2019-05-20,12.0,,11.0,-58.520406,-34.5984,,,LEVE,0,1
4818,LC-2019-0314224,1,2019-05-20,13.0,,1.0,-58.375862,-34.619444,AUTO,,LEVE,0,1
4819,LC-2019-0314341,2,2019-05-20,12.0,,2.0,-58.39663,-34.589486,,,LEVE,0,1
4820,LC-2019-0314353,1,2019-05-20,12.0,,1.0,-58.367437,-34.616927,MOTO,,LEVE,0,1
4821,LC-2019-0314359,1,2019-05-20,12.0,,13.0,-58.463557,-34.554248,,,LEVE,0,1
4822,LC-2019-0314764,1,2019-05-20,14.0,,1.0,-58.382097,-34.599069,,,LEVE,0,1
4823,LC-2019-0314883,1,2019-05-20,16.0,,2.0,-58.402354,-34.594442,,,LEVE,0,1
4824,LC-2019-0314990,1,2019-05-20,16.0,,14.0,-58.400223,-34.579648,,,LEVE,0,1
4825,LC-2019-0315276,1,2019-05-20,18.0,,2.0,-58.406632,-34.598045,MOTO,,LEVE,0,1
4826,LC-2019-0315299,1,2019-05-20,19.0,,10.0,-58.486174,-34.630117,,,LEVE,0,1
4827,LC-2019-0315438,1,2019-05-20,20.0,,9.0,-58.469758,-34.649562,,,LEVE,0,1
4828,LC-2019-0315451,1,2019-05-20,20.0,,9.0,-58.512018,-34.645008,,,LEVE,0,1
4829,LC-2019-0315465,1,2019-05-20,18.0,,4.0,-58.430419,-34.645071,PEATON,,LEVE,0,1
4830,LC-2019-0315500,1,2019-05-20,19.0,,1.0,-58.385755,-34.595678,,,LEVE,0,1
4831,LC-2019-0315516,1,2019-05-20,18.0,,1.0,,,,,LEVE,0,1
4832,LC-2019-0315661,1,2019-05-20,18.0,,3.0,-58.405475,-34.604562,,,LEVE,0,1
4833,LC-2019-0315767,2,2019-05-20,20.0,,4.0,-58.403586,-34.653267,,,LEVE,0,1
4834,LC-2019-0315787,8,2019-05-20,23.0,,1.0,-58.38966,-34.625064,TRANSPORTE PUBLICO,,LEVE,0,1
4835,LC-2019-0317344,1,2019-05-20,15.0,,15.0,-58.460226,-34.578296,,,LEVE,0,1
4836,LC-2019-0318005,1,2019-05-20,19.0,,1.0,-58.373974,-34.625555,,,LEVE,0,1
4837,LC-2019-0320321,1,2019-05-20,10.0,,5.0,-58.41596,-34.631378,,,LEVE,0,1
4838,LC-2019-0315394,1,2019-05-20,19.0,,,,,,,LEVE,0,1
4839,LC-2019-0315749,3,2019-05-21,1.0,,9.0,-58.474318,-34.661399,,,LEVE,0,1
4840,LC-2019-0315917,4,2019-05-21,8.0,,9.0,-58.524917,-34.656375,,,LEVE,0,1
4841,LC-2019-0316009,1,2019-05-21,8.0,,5.0,-58.42878,-34.611594,,,LEVE,0,1
4842,LC-2019-0316081,1,2019-05-21,9.0,,1.0,-58.385657,-34.59697,,,LEVE,0,1
4843,LC-2019-0316253,1,2019-05-21,9.0,,,,,,,LEVE,0,1
4844,LC-2019-0316302,1,2019-05-21,10.0,,14.0,-58.409869,-34.577281,,,LEVE,0,1
4845,LC-2019-0316514,1,2019-05-21,10.0,,8.0,-58.481677,-34.663205,MOTO,,LEVE,0,1
4846,LC-2019-0316887,1,2019-05-21,12.0,,4.0,-58.416418,-34.654863,,,LEVE,0,1
4847,LC-2019-0317234,1,2019-05-21,14.0,,1.0,-58.37962,-34.627778,PEATON,,LEVE,0,1
4848,LC-2019-0317311,1,2019-05-21,11.0,,1.0,-58.370261,-34.606522,,,LEVE,0,1
4849,LC-2019-0317347,1,2019-05-21,15.0,,6.0,-58.442927,-34.62935,AUTO,,LEVE,0,1
4850,LC-2019-0317449,1,2019-05-21,16.0,,3.0,-58.399752,-34.603316,,,LEVE,0,1
4851,LC-2019-0317556,1,2019-05-21,16.0,,6.0,-58.429069,-34.616435,,,LEVE,0,1
4852,LC-2019-0317625,1,2019-05-21,15.0,,15.0,-58.435151,-34.603574,,,LEVE,0,1
4853,LC-2019-0317698,1,2019-05-21,17.0,,15.0,-58.449861,-34.598602,,,LEVE,0,1
4854,LC-2019-0317828,1,2019-05-21,13.0,,8.0,-58.477932,-34.677617,,,LEVE,0,1
4855,LC-2019-0317945,2,2019-05-21,16.0,,12.0,-58.483441,-34.550365,,,LEVE,0,1
4856,LC-2019-0318068,1,2019-05-21,17.0,,5.0,-58.416962,-34.616881,,,LEVE,0,1
4857,LC-2019-0318079,1,2019-05-21,19.0,,15.0,-58.454003,-34.605651,,,LEVE,0,1
4858,LC-2019-0318178,1,2019-05-21,19.0,,9.0,-58.47484,-34.648811,MOTO,,LEVE,0,1
4859,LC-2019-0318234,1,2019-05-21,20.0,,15.0,-58.484637,-34.589214,,,LEVE,0,1
4860,LC-2019-0318264,1,2019-05-21,21.0,,1.0,-58.375652,-34.622001,MOTO,,LEVE,0,1
4861,LC-2019-0318305,2,2019-05-21,21.0,,4.0,-58.372804,-34.641481,,,LEVE,0,1
4862,LC-2019-0318317,1,2019-05-21,22.0,,14.0,-58.440595,-34.587201,,,LEVE,0,1
4863,LC-2019-0318394,2,2019-05-21,23.0,,4.0,-58.400867,-34.630008,MOTO,,LEVE,0,1
4864,LC-2019-0318676,1,2019-05-21,8.0,,13.0,-58.458298,-34.560158,,,LEVE,0,1
4865,LC-2019-0321357,1,2019-05-21,8.0,,6.0,-58.440122,-34.608797,MOTO,,LEVE,0,1
4866,LC-2019-0316255,1,2019-05-21,8.0,,,,,,,LEVE,0,1
4867,LC-2019-0317933,1,2019-05-21,23.0,,,,,,,LEVE,0,1
4868,LC-2019-0320818,1,2019-05-22,21.0,,10.0,-58.503686,-34.612663,BICICLETA,,LEVE,0,1
4869,LC-2019-0323545,1,2019-05-22,15.0,,6.0,-58.43646,-34.618299,BICICLETA,,LEVE,0,1
4870,LC-2019-0318405,1,2019-05-22,21.0,,13.0,-58.47044,-34.545826,,,LEVE,0,1
4871,LC-2019-0318510,3,2019-05-22,0.0,,6.0,-58.427799,-34.622072,AUTO,,LEVE,0,1
4872,LC-2019-0318567,1,2019-05-22,6.0,,10.0,-58.530241,-34.618928,,,LEVE,0,1
4873,LC-2019-0318720,1,2019-05-22,7.0,,1.0,-58.36832,-34.621685,,,LEVE,0,1
4874,LC-2019-0318794,1,2019-05-22,9.0,,,,,,,LEVE,0,1
4875,LC-2019-0318880,1,2019-05-22,8.0,,9.0,-58.522885,-34.655431,AUTO,,LEVE,0,1
4876,LC-2019-0318896,1,2019-05-22,10.0,,4.0,-58.409546,-34.644072,,,LEVE,0,1
4877,LC-2019-0318916,1,2019-05-22,10.0,,3.0,-58.404826,-34.606504,MOTO,,LEVE,0,1
4878,LC-2019-0319304,1,2019-05-22,11.0,,14.0,-58.437499,-34.583415,,,LEVE,0,1
4879,LC-2019-0319306,1,2019-05-22,12.0,,5.0,-58.41482,-34.608204,,,LEVE,0,1
4880,LC-2019-0319316,1,2019-05-22,11.0,,12.0,-58.508364,-34.569257,,,LEVE,0,1
4881,LC-2019-0319346,1,2019-05-22,12.0,,4.0,-58.370424,-34.629376,,,LEVE,0,1
4882,LC-2019-0319498,1,2019-05-22,13.0,,2.0,-58.402354,-34.594442,PEATON,,LEVE,0,1
4883,LC-2019-0319510,1,2019-05-22,13.0,,9.0,-58.529846,-34.641786,AUTO,,LEVE,0,1
4884,LC-2019-0319588,1,2019-05-22,12.0,,11.0,-58.510607,-34.605027,,,LEVE,0,1
4885,LC-2019-0319682,2,2019-05-22,14.0,,11.0,-58.502837,-34.600389,,,LEVE,0,1
4886,LC-2019-0319788,1,2019-05-22,14.0,,5.0,-58.416446,-34.630236,,,LEVE,0,1
4887,LC-2019-0319872,1,2019-05-22,14.0,,15.0,-58.470868,-34.579345,,,LEVE,0,1
4888,LC-2019-0319882,1,2019-05-22,12.0,,10.0,-58.526982,-34.618923,AUTO,,LEVE,0,1
4889,LC-2019-0320058,1,2019-05-22,16.0,,3.0,-58.39495,-34.622944,,,LEVE,0,1
4890,LC-2019-0320136,1,2019-05-22,16.0,,7.0,-58.460113,-34.637996,,,LEVE,0,1
4891,LC-2019-0320183,1,2019-05-22,15.0,,1.0,-58.367693,-34.614636,,,LEVE,0,1
4892,LC-2019-0320204,1,2019-05-22,17.0,,12.0,-58.498674,-34.551915,,,LEVE,0,1
4893,LC-2019-0320320,3,2019-05-22,17.0,,9.0,-58.497834,-34.656537,,,LEVE,0,1
4894,LC-2019-0320417,1,2019-05-22,18.0,,3.0,-58.403737,-34.606356,,,LEVE,0,1
4895,LC-2019-0320431,1,2019-05-22,15.0,,12.0,-58.492137,-34.549539,,,LEVE,0,1
4896,LC-2019-0320589,1,2019-05-22,19.0,,3.0,-58.410239,-34.611567,,,LEVE,0,1
4897,LC-2019-0320626,1,2019-05-22,17.0,,1.0,-58.378545,-34.619762,,,LEVE,0,1
4898,LC-2019-0320631,1,2019-05-22,19.0,,15.0,-58.460226,-34.578296,,,LEVE,0,1
4899,LC-2019-0320672,1,2019-05-22,17.0,,2.0,-58.403489,-34.594221,AUTO,,LEVE,0,1
4900,LC-2019-0320711,1,2019-05-22,20.0,,3.0,-58.398969,-34.618537,,,LEVE,0,1
4901,LC-2019-0320751,1,2019-05-22,18.0,,6.0,-58.442891,-34.621113,,,LEVE,0,1
4902,LC-2019-0320756,1,2019-05-22,19.0,,12.0,-58.496602,-34.555113,MOTO,,LEVE,0,1
4903,LC-2019-0320828,1,2019-05-22,21.0,,9.0,-58.490187,-34.646829,,,LEVE,0,1
4904,LC-2019-0320831,2,2019-05-22,20.0,,4.0,-58.40057,-34.651069,,,LEVE,0,1
4905,LC-2019-0321055,1,2019-05-22,10.0,,6.0,-58.440427,-34.615932,,,LEVE,0,1
4906,LC-2019-0321353,2,2019-05-22,12.0,,12.0,-58.474222,-34.542601,,,LEVE,0,1
4907,LC-2019-0330510,1,2019-05-22,14.0,,7.0,-58.4585,-34.615899,,,LEVE,0,1
4908,LC-2019-0335230,1,2019-05-22,12.0,,8.0,-58.439645,-34.662064,,,LEVE,0,1
4909,LC-2019-0337176,1,2019-05-22,11.0,,15.0,-58.48412,-34.582109,,,LEVE,0,1
4910,LC-2019-0319697,1,2019-05-22,10.0,,,,,,,LEVE,0,1
4911,LC-2019-0321431,1,2019-05-23,10.0,,9.0,-58.490997,-34.66526,,,LEVE,0,1
4912,LC-2019-0321456,1,2019-05-23,7.0,,1.0,-58.3816,-34.594178,MOTO,,LEVE,0,1
4913,LC-2019-0321653,1,2019-05-23,11.0,,5.0,-58.418844,-34.621235,OTRO,,LEVE,0,1
4914,LC-2019-0321678,3,2019-05-23,9.0,,7.0,-58.463417,-34.645917,AUTO,,LEVE,0,1
4915,LC-2019-0321730,2,2019-05-23,11.0,,15.0,-58.492907,-34.597067,,,LEVE,0,1
4916,LC-2019-0321800,1,2019-05-23,9.0,,,,,,,LEVE,0,1
4917,LC-2019-0321994,1,2019-05-23,10.0,,11.0,-58.496126,-34.605346,,,LEVE,0,1
4918,LC-2019-0322141,1,2019-05-23,12.0,,11.0,-58.474189,-34.620496,,,LEVE,0,1
4919,LC-2019-0322244,1,2019-05-23,14.0,,8.0,-58.474116,-34.682599,,,LEVE,0,1
4920,LC-2019-0322272,1,2019-05-23,12.0,,12.0,-58.485005,-34.543148,,,LEVE,0,1
4921,LC-2019-0322305,1,2019-05-23,12.0,,12.0,-58.483724,-34.566357,UTILITARIO,,LEVE,0,1
4922,LC-2019-0322417,1,2019-05-23,13.0,,14.0,-58.429014,-34.580954,,,LEVE,0,1
4923,LC-2019-0322528,1,2019-05-23,13.0,,11.0,-58.510614,-34.591728,,,LEVE,0,1
4924,LC-2019-0322604,2,2019-05-23,13.0,,2.0,-58.390569,-34.584185,,,LEVE,0,1
4925,LC-2019-0322946,1,2019-05-23,18.0,,7.0,-58.473461,-34.622173,MOTO,,LEVE,0,1
4926,LC-2019-0323014,1,2019-05-23,15.0,,11.0,-58.478908,-34.611557,MOTO,,LEVE,0,1
